tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-24 09:51:45	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	297.9		g	69.3	7.52e-08	4	1	8.46e-10	3.41e-09	1.07e-09	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-24 15:45:43	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	305.3		g	66.5	7.03e-08	5	1	2.95e-09	1.37e-09	1.33e-09	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-25 12:28:47	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.4	312.3		g	64.0	6.28e-08	6	1	1.30e-09	1.90e-09	1.27e-09	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-26 13:52:10	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	324.0		g	60.4	5.69e-08	7	1	1.75e-09	1.75e-09	1.31e-09	u	273	0	0	0.00	-90.00	448.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-26 19:50:25	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.5	318.5		g	59.8	5.46e-08	8	1	1.35e-09	1.58e-09	1.11e-09	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-09-28 19:41:36	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.6	321.8		g	60.2	5.18e-08	9	1	1.38e-09	2.54e-09	1.43e-09	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-01 12:00:21	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.5	317.9		g	59.7	5.07e-08	10	1	1.50e-09	1.15e-09	1.22e-09	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-05 18:52:32	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.1	320.4		g	59.4	4.82e-08	11	1	5.26e-10	2.25e-09	1.19e-09	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-06 02:27:43	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.5	321.0		g	59.1	4.49e-08	12	1	1.14e-09	1.11e-09	1.12e-09	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-06 07:02:48	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	326.1		g	59.2	4.17e-08	13	1	9.59e-10	1.41e-09	9.02e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-06 12:48:43	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.4	325.8		g	58.6	3.70e-08	14	1	8.57e-10	1.01e-09	7.89e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-08 13:23:49	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.2	321.9		g	57.5	3.23e-08	15	1	1.11e-09	1.06e-09	9.49e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-10 16:26:39	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.0	319.3		g	58.4	2.83e-08	16	1	8.88e-10	8.92e-10	8.04e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-13 11:14:22	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.2	316.7		g	58.3	2.38e-08	17	1	1.17e-09	2.30e-10	6.55e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-13 16:55:33	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.9	320.1		g	57.8	2.00e-08	18	1	1.17e-09	1.86e-10	6.86e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-16 18:40:08	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.0	312.3		g	57.5	1.63e-08	19	1	6.21e-10	4.16e-10	4.57e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-19 18:32:23	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.0	305.5		g	58.4	1.17e-08	20	1	2.51e-10	1.77e-10	3.06e-10	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-20 13:33:34	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.7	295.3		g	71.0	9.84e-09	21	1	9.71e-11	4.24e-10	1.82e-10	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-26 14:30:18	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.6	307.7		g	39.4	5.13e-09	22	1	8.47e-11	3.47e-10	2.34e-10	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-29 10:55:15	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	23.9	283.0	average of multiple measurements	g	52.2	3.269e-09	23	3.0	1.23e-10	3.65e-10	1.70e-10	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-29 17:37:24	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	2.7	268.8	average of multiple measurements	g	22.4	4.673e-09	24	2.0	2.17e-10	1.21e-10	1.89e-10	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-10-31 13:38:38	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	3.0	300.9	average of multiple measurements	g	35.0	5.057e-09	25	2.0	1.37e-10	1.84e-10	4.29e-10	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-11-03 10:34:28	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	77.9	278.7	average of multiple measurements	g	53.8	2.349e-09	26	3.0	1.98e-10	2.42e-10	1.61e-10	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-4a	PI47-4a	PI47-4a	PI47-4a:LP-DIR-T	hargrave 2015-11-05 12:11:15	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.4	295.8		g	28.3	6.34e-09	27	1	1.83e-10	1.53e-10	3.18e-10	u	273	0	0	0.00	-90.00	852.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-16 18:26:23	LT-NO:LP-DIR-T	pmagpy-3.8.9-2	0.5	074.7		g	77.8	9.46e-08	1	1	5.08e-10	6.95e-10	5.72e-10	u	273	0	0	0.00	-90.00	273
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-19 18:36:07	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.6	073.0		g	77.8	9.41e-08	2	1	5.53e-10	8.14e-10	5.97e-10	u	273	0	0	0.00	-90.00	323.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-21 22:19:26	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.6	074.3		g	77.1	9.29e-08	3	1	5.65e-10	8.61e-10	3.08e-10	u	273	0	0	0.00	-90.00	348.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-24 09:53:20	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.7	074.9		g	76.9	8.99e-08	4	1	7.48e-10	7.77e-10	3.52e-10	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-24 15:47:19	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	071.5		g	75.2	8.42e-08	5	1	1.02e-09	1.08e-09	7.00e-10	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-25 12:30:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.9	072.7		g	71.5	7.50e-08	6	1	1.00e-09	5.53e-10	4.15e-10	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-26 13:53:57	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.9	071.9		g	68.2	6.80e-08	7	1	8.05e-10	6.60e-10	3.82e-10	u	273	0	0	0.00	-90.00	448.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-26 19:51:50	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	073.4		g	68.1	6.55e-08	8	1	1.16e-09	5.65e-10	3.20e-10	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-09-28 19:43:12	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	074.0		g	67.3	6.20e-08	9	1	1.30e-09	7.11e-10	3.17e-10	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-01 12:01:58	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.7	072.2		g	67.5	6.04e-08	10	1	4.67e-10	4.88e-10	3.69e-10	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-05 18:54:08	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.7	072.0		g	67.0	5.76e-08	11	1	3.94e-10	6.33e-10	3.22e-10	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-06 02:29:19	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.7	073.8		g	66.4	5.31e-08	12	1	4.90e-10	4.98e-10	2.83e-10	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-06 07:04:24	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	079.0		g	67.3	4.89e-08	13	1	2.17e-09	4.22e-10	2.80e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-06 12:50:20	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.5	080.3		g	67.2	4.32e-08	14	1	1.83e-09	3.75e-10	2.76e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-08 13:25:25	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	081.5		g	67.9	3.77e-08	15	1	1.18e-09	3.41e-10	2.99e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-10 16:28:15	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.7	077.2		g	68.0	3.26e-08	16	1	1.50e-09	4.12e-10	2.44e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-13 11:15:58	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.7	080.5		g	67.6	2.72e-08	17	1	2.10e-10	2.46e-10	2.13e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-13 16:57:09	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	082.1		g	68.8	2.23e-08	18	1	1.31e-09	4.60e-10	2.11e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-16 18:41:35	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	089.9		g	69.6	1.75e-08	19	1	7.53e-10	1.97e-10	1.47e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-19 18:33:58	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.5	112.0		g	69.3	1.31e-08	20	1	3.33e-10	1.23e-10	8.11e-11	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-20 13:35:11	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.3	188.7		g	68.2	9.97e-09	21	1	2.40e-10	1.03e-10	8.30e-11	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-26 14:31:55	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	6.5	252.6		g	65.6	4.90e-09	22	1	2.57e-10	4.34e-10	2.74e-10	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-29 10:56:52	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	1.7	157.3	average of multiple measurements	g	14.5	5.664e-09	23	2.0	2.16e-10	3.60e-10	2.51e-11	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-29 16:55:44	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	190.2		g	42.2	6.81e-09	24	1	1.15e-10	4.00e-10	9.21e-11	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-10-31 13:40:15	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	3.9	268.5	average of multiple measurements	g	-24.3	3.776e-09	25	2.0	1.77e-10	2.12e-10	1.51e-10	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-11-03 10:35:59	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	11.6	65.8	average of multiple measurements	g	-1.1	1.452e-09	26	3.0	5.04e-11	3.18e-10	1.46e-10	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-5a	PI47-5a	PI47-5a	PI47-5a:LP-DIR-T	hargrave 2015-11-05 13:21:30	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	6.7	251.8	average of multiple measurements	g	28.9	9.383e-10	27	2.0	4.63e-11	3.45e-10	1.86e-10	u	273	0	0	0.00	-90.00	852.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-16 18:27:58	LT-NO:LP-DIR-T	pmagpy-3.8.9-2	1.5	081.6		g	87.9	5.16e-08	1	1	1.23e-09	6.10e-10	4.23e-10	u	273	0	0	0.00	-90.00	273
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-19 18:38:31	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.0	093.2		g	88.0	5.13e-08	2	1	7.70e-10	5.05e-10	3.95e-10	u	273	0	0	0.00	-90.00	323.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-21 22:21:03	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.2	075.8		g	87.3	5.03e-08	3	1	9.52e-10	4.05e-10	4.55e-10	u	273	0	0	0.00	-90.00	348.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-24 09:54:57	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	060.1		g	86.5	4.82e-08	4	1	1.39e-09	5.47e-10	4.54e-10	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-24 15:48:54	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	053.6		g	83.8	4.41e-08	5	1	1.29e-09	5.31e-10	3.36e-10	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-25 12:32:04	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	052.4		g	79.7	3.87e-08	6	1	1.09e-09	5.47e-10	2.61e-10	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-26 13:55:49	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	048.0		g	76.0	3.47e-08	7	1	1.09e-09	5.31e-10	4.11e-10	u	273	0	0	0.00	-90.00	448.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-26 19:53:18	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	045.4		g	75.7	3.29e-08	8	1	1.83e-09	8.83e-10	3.26e-10	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-09-28 19:44:52	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.2	038.6		g	75.4	3.11e-08	9	1	1.05e-09	5.79e-10	3.31e-10	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-01 12:03:39	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.2	040.3		g	74.9	3.00e-08	10	1	1.41e-09	9.08e-10	3.07e-10	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-05 18:55:44	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.1	040.9		g	75.0	2.85e-08	11	1	9.00e-10	5.07e-10	2.84e-10	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-06 02:30:56	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.4	036.0		g	75.7	2.58e-08	12	1	9.37e-10	5.50e-10	2.78e-10	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-06 07:06:00	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.7	037.1		g	77.1	2.40e-08	13	1	6.83e-10	2.39e-10	2.38e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-06 12:51:57	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	029.9		g	76.6	2.06e-08	14	1	5.74e-10	3.43e-10	2.13e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-08 13:27:02	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.0	031.5		g	76.1	1.76e-08	15	1	6.06e-10	1.60e-10	2.39e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-10 16:29:51	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.1	040.4		g	74.6	1.54e-08	16	1	5.21e-10	2.46e-10	2.51e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-13 11:17:35	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.3	032.5		g	73.7	1.29e-08	17	1	7.22e-10	2.37e-10	2.33e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-13 16:58:44	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	032.4		g	72.1	1.04e-08	18	1	4.45e-10	1.70e-10	2.46e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-16 18:44:08	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	010.1		g	71.2	8.43e-09	19	1	4.55e-10	9.29e-11	1.77e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-19 18:35:34	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.1	002.6		g	70.1	6.82e-09	20	1	3.35e-10	1.49e-10	9.70e-11	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-20 13:36:47	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.9	350.4		g	48.9	6.25e-09	21	1	2.29e-10	2.92e-10	2.24e-10	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-26 14:33:32	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.5	084.8		g	69.3	5.26e-09	22	1	3.94e-10	1.30e-10	4.78e-11	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-29 10:58:33	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	1.1	236.2	average of multiple measurements	g	56.2	3.655e-09	23	2.0	1.28e-10	3.51e-11	8.54e-11	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-29 16:57:20	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.2	147.0		g	62.7	1.79e-09	24	1	6.05e-11	5.50e-11	1.63e-11	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-31 12:29:27	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	6.3	338.9		g	49.9	1.57e-09	25	1	4.83e-11	1.28e-10	1.09e-10	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-10-31 19:33:51	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.2	198.2		g	69.7	1.10e-09	26	1	5.60e-11	8.57e-11	5.15e-11	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-6a	PI47-6a	PI47-6a	PI47-6a:LP-DIR-T	hargrave 2015-11-05 12:14:33	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	7.1	351.0		g	49.2	1.29e-09	27	1	1.63e-11	1.46e-10	8.38e-11	u	273	0	0	0.00	-90.00	852.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-16 18:29:29	LT-NO:LP-DIR-T	pmagpy-3.8.9-2	1.7	205.0		g	24.1	1.01e-07	1	1	1.67e-09	1.28e-09	2.14e-09	u	273	0	0	0.00	-90.00	273
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-19 18:40:03	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	204.2		g	24.5	1.01e-07	2	1	2.11e-09	3.93e-09	1.18e-09	u	273	0	0	0.00	-90.00	323.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-21 22:22:43	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.0	207.0		g	24.5	9.86e-08	3	1	2.96e-09	3.94e-09	1.79e-09	u	273	0	0	0.00	-90.00	348.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-24 09:56:39	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.6	205.4		g	24.5	9.43e-08	4	1	2.96e-09	4.89e-09	1.54e-09	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-24 15:50:26	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.8	208.1		g	24.1	8.70e-08	5	1	6.09e-10	6.46e-10	1.12e-09	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-25 12:33:36	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.2	211.2		g	24.2	7.87e-08	6	1	1.40e-09	2.33e-09	1.39e-09	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-26 13:57:40	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.2	213.0		g	23.5	7.27e-08	7	1	8.29e-10	7.36e-10	1.15e-09	u	273	0	0	0.00	-90.00	448.0
